customer_id,gender,age,marital_status,education,region,annual_income
1930,Male,21,Divorced,Bachelor,East,346486
1931,Female,45,Divorced,High School,South,588806
1932,Female,52,Married,High School,East,881500
1933,Male,28,Married,High School,West,1926255
1934,Male,25,Single,Master,South,1193095
1935,Male,50,Married,PhD,North,1114068
1936,Female,28,Single,PhD,North,1836664
1937,Male,69,Divorced,Bachelor,West,1219376
1938,Female,39,Married,Bachelor,South,411098
1939,Female,64,Divorced,High School,East,1872387
1940,Male,50,Married,Master,West,386847
1941,Male,35,Married,Master,South,1832087
1942,Female,56,Single,Bachelor,South,1737471
1943,Female,64,Single,Bachelor,South,1120680
1944,Female,47,Married,PhD,South,824392
1945,Male,33,Married,PhD,North,1876361
1946,Female,34,Single,Bachelor,South,1126794
1947,Male,57,Divorced,PhD,South,1356192
1948,Female,68,Married,Bachelor,West,1272368
1949,Female,50,Single,Master,North,869062
1950,Male,59,Married,High School,North,285642
1951,Female,67,Single,Bachelor,North,449883
1952,Male,33,Divorced,Bachelor,East,1587621
1953,Male,36,Married,PhD,East,802230
1954,Female,64,Married,Bachelor,North,1718618
1955,Male,27,Divorced,Master,West,708053
1956,Male,68,Married,High School,South,1257449
1957,Female,47,Married,PhD,South,1737695
1958,Male,65,Married,Master,North,229837
1959,Male,55,Single,High School,North,252377
1960,Male,35,Single,PhD,East,576299
1961,Female,48,Married,Master,North,1634361
1962,Male,55,Divorced,Bachelor,East,797194
1963,Female,27,Divorced,PhD,North,1360262
1964,Female,66,Married,Bachelor,South,1914358
1965,Male,66,Single,PhD,North,732652
1966,Male,40,Single,High School,South,1587037
1967,Male,52,Married,PhD,North,1307777
1968,Female,58,Single,PhD,East,1109666
1969,Male,60,Single,Master,North,775641
1970,Male,52,Divorced,PhD,West,1664920
1971,Male,46,Married,High School,South,1423040
1972,Male,59,Single,Master,South,946204
1973,Male,40,Single,Bachelor,South,340183
1974,Female,38,Single,PhD,North,1995382
1975,Female,35,Married,High School,West,748709
1976,Male,42,Married,High School,West,1428608
1977,Male,42,Single,PhD,East,1556824
1978,Male,41,Divorced,PhD,East,680353
1979,Male,22,Divorced,Bachelor,East,1113961
1980,Female,60,Married,Bachelor,West,457092
1981,Male,63,Divorced,Bachelor,South,585384
1982,Female,38,Single,Bachelor,South,353483
1983,Female,43,Married,Bachelor,East,1099847
1984,Male,33,Married,Bachelor,East,1028265
1985,Female,61,Divorced,Master,North,831870
1986,Female,29,Married,Master,North,1697747
1987,Female,69,Divorced,High School,West,866094
1988,Female,27,Divorced,Master,North,1687271
1989,Male,61,Single,PhD,East,1433736
1990,Male,21,Divorced,PhD,East,707259
1991,Female,22,Divorced,PhD,East,1371710
1992,Male,24,Married,High School,South,925252
1993,Male,34,Single,Master,East,1698240
1994,Male,52,Single,PhD,North,1934645
1995,Male,56,Divorced,Master,West,697539
1996,Male,22,Married,PhD,North,935653
1997,Female,60,Married,Bachelor,South,1942352
1998,Male,34,Married,Master,North,743299
1999,Male,40,Single,Master,North,1847007
2000,Male,45,Single,PhD,South,1268036
2001,Male,62,Divorced,Master,North,823509
2002,Female,69,Divorced,Bachelor,South,1879565
2003,Female,28,Married,PhD,North,1533716
2004,Female,48,Divorced,Bachelor,South,1750417
2005,Female,66,Married,PhD,West,1749378
2006,Male,41,Single,Master,West,1896010
2007,Female,43,Divorced,PhD,South,376878
2008,Male,52,Married,High School,East,1045542
2009,Male,28,Single,PhD,South,1389603
2010,Male,51,Married,Master,North,1744666
2011,Male,57,Divorced,Bachelor,East,1396585
2012,Male,36,Married,Bachelor,East,1810214
2013,Female,60,Single,High School,East,732258
2014,Female,62,Divorced,PhD,South,1452942
2015,Female,47,Single,PhD,South,571258
2016,Female,60,Divorced,Bachelor,East,1472436
2017,Male,61,Married,Bachelor,South,772152
2018,Female,38,Single,Master,West,452975
2019,Male,55,Single,High School,North,736322
2020,Female,69,Married,Bachelor,North,682327
2021,Male,35,Single,PhD,North,1413814
2022,Male,47,Single,Bachelor,South,373803
2023,Female,37,Single,Master,North,1304580
2024,Male,60,Single,PhD,West,400036
2025,Male,22,Married,Master,North,1896800
2026,Female,69,Single,Master,West,1174295
2027,Male,51,Single,Master,South,1110149
2028,Female,57,Single,High School,South,1164782
2029,Female,61,Divorced,PhD,North,1382260
2030,Female,61,Divorced,PhD,East,749830
2031,Male,54,Married,Master,West,1889073
2032,Male,54,Married,High School,East,1964050
2033,Male,23,Married,Bachelor,West,1022996
2034,Female,37,Single,PhD,South,213509
2035,Male,34,Divorced,Bachelor,South,502887
2036,Female,34,Divorced,PhD,West,1667389
2037,Female,66,Married,Master,West,1648962
2038,Male,58,Divorced,PhD,South,1530189
2039,Female,55,Married,Master,West,453820
2040,Male,21,Single,PhD,West,1801229
2041,Male,68,Divorced,Master,East,407640
2042,Male,49,Single,Bachelor,North,1772099
2043,Male,24,Single,Bachelor,East,505064
2044,Male,53,Divorced,Bachelor,South,1723958
2045,Female,37,Married,PhD,East,1309566
2046,Female,48,Divorced,High School,South,257775
2047,Female,46,Single,Bachelor,West,1757046
2048,Male,28,Married,PhD,North,716576
2049,Male,54,Single,Master,South,1621569
2050,Male,38,Married,High School,North,1044310
2051,Female,51,Divorced,High School,North,943531
2052,Male,47,Single,High School,East,1793519
2053,Female,36,Married,Bachelor,South,823060
2054,Female,30,Married,Bachelor,East,1154230
2055,Male,60,Divorced,Bachelor,West,644942
2056,Male,32,Married,Bachelor,West,245874
2057,Female,42,Married,Master,South,1383895
2058,Male,36,Single,PhD,South,221779
2059,Female,32,Divorced,High School,West,409719
2060,Male,31,Divorced,PhD,South,1108325
2061,Male,40,Single,High School,East,1193560
2062,Female,21,Single,High School,East,1938325
2063,Male,47,Single,High School,South,1988851
2064,Female,23,Married,High School,East,251122
2065,Male,32,Divorced,Master,South,372462
2066,Female,50,Divorced,Master,East,1064253
2067,Female,29,Divorced,High School,East,1342351
2068,Male,57,Married,High School,North,1744511
2069,Female,21,Divorced,Bachelor,East,1145322
2070,Male,62,Divorced,High School,South,1447302
2071,Male,69,Divorced,PhD,East,315799
2072,Male,24,Divorced,Master,East,720161
2073,Female,35,Single,PhD,West,228728
2074,Female,47,Married,Bachelor,South,1775078
2075,Male,28,Divorced,Master,East,270262
2076,Male,43,Divorced,Bachelor,North,1724508
2077,Female,35,Divorced,Bachelor,West,1317419
2078,Male,47,Divorced,PhD,North,1906905
2079,Male,51,Divorced,High School,North,1258189
2080,Female,59,Single,Master,West,1009279
2081,Male,67,Single,Master,North,1254510
2082,Female,28,Married,High School,South,335699
2083,Male,50,Married,PhD,South,1471505
2084,Female,62,Divorced,Bachelor,North,458026
2085,Male,38,Divorced,PhD,South,702217
2086,Male,24,Single,Bachelor,East,289949
2087,Female,67,Married,Master,East,772287
2088,Male,63,Divorced,High School,East,1253809
2089,Female,42,Divorced,High School,North,1261355
2090,Male,23,Divorced,Master,North,1575540
2091,Female,35,Married,Bachelor,South,1617664
2092,Female,55,Single,PhD,South,1464797
2093,Female,67,Single,Bachelor,South,766252
2094,Female,58,Divorced,High School,North,1977473
2095,Male,53,Divorced,PhD,South,1789886
2096,Male,34,Divorced,PhD,East,1095178
2097,Female,68,Divorced,Bachelor,East,994335
2098,Female,21,Divorced,Bachelor,West,1365893
2099,Female,69,Married,Bachelor,West,1821445
2100,Male,46,Single,PhD,West,342171
2101,Male,28,Married,Master,East,1015223
2102,Male,36,Married,PhD,North,1961208
2103,Male,58,Divorced,High School,South,1449944
2104,Female,30,Married,Master,South,1184598
2105,Female,62,Single,Master,North,1412043
2106,Female,57,Divorced,Bachelor,West,1392879
2107,Male,46,Single,PhD,North,1783727
2108,Male,48,Married,High School,East,748489
2109,Male,32,Divorced,PhD,North,1579216
2110,Female,40,Single,Bachelor,East,300531
2111,Female,69,Single,PhD,East,1736630
2112,Male,34,Divorced,High School,West,245697
2113,Female,66,Single,Bachelor,South,839928
2114,Male,55,Divorced,PhD,West,865087
2115,Male,49,Divorced,High School,East,1806124
2116,Female,32,Married,High School,West,578448
2117,Male,38,Single,Bachelor,South,1420296
2118,Female,64,Divorced,Bachelor,West,743662
2119,Male,22,Married,Master,East,825990
2120,Female,22,Married,Master,South,1259212
2121,Female,37,Divorced,High School,West,641929
2122,Female,30,Divorced,Bachelor,North,875327
2123,Male,38,Single,Bachelor,South,1372245
2124,Male,42,Single,PhD,West,213979
2125,Female,39,Single,PhD,North,1214966
2126,Female,21,Divorced,PhD,South,926961
2127,Male,44,Married,PhD,North,1077673
2128,Male,56,Married,Master,West,687291
2129,Male,45,Divorced,PhD,North,609073
2130,Female,56,Single,Bachelor,North,1971853
2131,Male,51,Married,High School,East,1536693
2132,Male,51,Married,High School,North,1246528
2133,Female,22,Single,High School,South,1669914
2134,Male,39,Married,Master,North,1251075
2135,Male,32,Single,High School,North,1646071
2136,Male,30,Married,Master,South,588183
2137,Female,51,Married,Master,West,1281229
2138,Female,65,Married,High School,West,1878015
2139,Female,42,Single,Master,North,1477526
2140,Female,43,Married,PhD,South,458628
2141,Female,43,Married,PhD,North,1278165
2142,Female,35,Married,PhD,South,1507245
2143,Female,46,Divorced,Master,South,1983679
2144,Male,23,Married,PhD,West,1238183
2145,Male,43,Married,High School,North,703979
2146,Female,40,Single,High School,North,374457
2147,Male,65,Single,Master,North,1046000
2148,Male,60,Divorced,Master,North,1548194
2149,Female,59,Single,PhD,North,603491
2150,Male,28,Single,Bachelor,North,1102596
2151,Male,38,Single,High School,East,1019424
2152,Male,61,Divorced,Bachelor,North,1258808
2153,Male,26,Divorced,PhD,East,1386647
2154,Male,47,Married,Master,East,1823332
2155,Female,56,Married,PhD,East,1252120
2156,Female,35,Single,Bachelor,North,870972
2157,Female,57,Married,PhD,South,1130866
2158,Male,25,Married,Master,West,1590744
2159,Female,59,Divorced,Bachelor,South,812181
2160,Male,29,Divorced,PhD,South,1284140
2161,Male,27,Married,Master,North,1944132
2162,Male,61,Married,PhD,South,431047
2163,Male,40,Married,PhD,South,251965
2164,Female,30,Single,Master,North,1615988
2165,Female,46,Divorced,Master,North,263592
2166,Male,24,Married,PhD,West,204462
2167,Female,58,Married,High School,West,229779
2168,Male,44,Single,PhD,East,680966
2169,Female,34,Divorced,Master,West,962879
2170,Female,61,Single,High School,North,491884
2171,Male,21,Single,Master,South,955074
2172,Female,37,Married,PhD,North,1217020
2173,Male,65,Single,Bachelor,North,517929
2174,Female,44,Single,Master,South,277815
2175,Male,47,Married,Master,West,1818735
2176,Male,27,Divorced,Bachelor,South,923144
2177,Female,29,Married,Master,North,1060334
2178,Female,63,Divorced,Master,West,816589
2179,Male,55,Single,Master,North,924242
2180,Female,32,Single,Bachelor,North,1101082
2181,Female,41,Married,PhD,West,595453
2182,Male,23,Married,Master,South,911813
2183,Male,35,Married,High School,East,1397668
2184,Female,41,Single,PhD,West,1292364
2185,Male,30,Single,PhD,North,1453165
2186,Male,53,Divorced,High School,North,1053619
2187,Male,66,Married,High School,West,1374624
2188,Female,26,Single,High School,North,1081704
2189,Female,22,Divorced,Bachelor,East,1627784
2190,Male,49,Married,Master,West,654350
2191,Female,60,Married,PhD,North,342276
2192,Male,53,Divorced,High School,East,371508
2193,Female,24,Divorced,Master,North,519004
2194,Male,24,Divorced,Master,West,823988
2195,Male,49,Single,Bachelor,South,596798
2196,Female,57,Married,PhD,East,825414
2197,Male,40,Married,Master,West,1373598
2198,Female,61,Divorced,High School,West,628513
2199,Female,43,Single,High School,West,357706
2200,Male,65,Divorced,Bachelor,South,1651561
2201,Male,38,Single,High School,North,1778450
2202,Female,69,Married,High School,South,1263684
2203,Male,45,Married,Bachelor,West,1967894
2204,Male,21,Single,Bachelor,East,1707758
2205,Male,35,Married,High School,North,1753450
2206,Male,54,Married,PhD,South,1221955
2207,Male,68,Divorced,PhD,East,1793680
2208,Female,40,Single,Bachelor,West,1405342
2209,Female,57,Married,PhD,East,830206
2210,Male,47,Married,PhD,East,1575802
2211,Male,42,Single,PhD,West,1285469
2212,Male,25,Married,Bachelor,South,1667265
2213,Female,54,Single,PhD,West,1919383
2214,Male,59,Single,High School,East,848009
2215,Female,23,Divorced,High School,West,882203
2216,Female,37,Single,Bachelor,North,288191
2217,Female,44,Divorced,PhD,North,1145322
2218,Male,44,Married,Master,East,388640
2219,Female,23,Single,Master,West,432721
2220,Male,65,Divorced,High School,East,1167063
2221,Female,27,Single,High School,West,419812
2222,Male,45,Married,Master,North,742877
2223,Female,23,Divorced,Bachelor,North,1310724
2224,Male,35,Divorced,PhD,East,494714
2225,Female,49,Divorced,Master,North,960214
2226,Male,49,Married,PhD,East,1457501
2227,Male,30,Divorced,Master,South,1574403
2228,Male,52,Married,High School,East,1823208
2229,Male,43,Married,PhD,West,1562263
2230,Female,59,Single,Bachelor,West,329602
2231,Female,29,Married,PhD,West,1512142
2232,Male,57,Divorced,PhD,East,1588727
2233,Female,60,Divorced,Master,South,642093
2234,Male,34,Married,Bachelor,East,1500991
2235,Male,24,Married,High School,East,936192
2236,Female,40,Single,PhD,South,917420
2237,Male,48,Single,PhD,North,525849
2238,Male,34,Divorced,Master,North,460022
2239,Female,64,Married,High School,North,1280395
2240,Male,54,Divorced,Master,North,1602881
2241,Male,33,Married,Bachelor,North,677178
2242,Male,51,Divorced,High School,South,1362762
2243,Male,53,Divorced,Bachelor,South,1612683
2244,Female,59,Divorced,Master,East,1603995
2245,Female,48,Married,High School,North,553449
2246,Female,45,Single,Bachelor,West,1071170
2247,Male,52,Single,Bachelor,South,361576
2248,Male,29,Married,Master,South,766576
2249,Female,48,Single,High School,North,597393
2250,Male,51,Divorced,Bachelor,West,1938020
2251,Male,37,Married,PhD,West,608923
2252,Male,43,Married,High School,South,1719838
2253,Male,33,Single,High School,East,436294
2254,Female,30,Single,PhD,West,1757358
2255,Female,36,Divorced,High School,East,274789
2256,Female,26,Married,High School,North,1759684
2257,Male,68,Single,PhD,North,1181564
2258,Female,31,Married,Master,North,249746
2259,Female,23,Divorced,Bachelor,East,1657356
2260,Male,48,Divorced,PhD,South,619867
2261,Male,61,Divorced,High School,East,1400312
2262,Female,35,Married,Bachelor,North,1163713
2263,Female,33,Married,Bachelor,West,378245
2264,Female,62,Married,Bachelor,South,1476622
2265,Female,65,Married,Master,East,1593307
2266,Male,37,Married,High School,West,1564516
2267,Female,27,Divorced,High School,West,871960
2268,Female,48,Divorced,Bachelor,North,1254583
2269,Male,58,Divorced,Bachelor,North,303007
2270,Female,33,Single,Master,West,1372728
2271,Male,37,Divorced,Master,South,255908
2272,Male,35,Married,Bachelor,East,1620003
2273,Male,56,Divorced,High School,South,804140
2274,Female,48,Single,PhD,South,540439
2275,Female,35,Single,Master,East,635537
2276,Male,66,Single,High School,East,564928
2277,Female,31,Single,Master,East,671042
2278,Female,51,Single,High School,South,1306516
2279,Male,24,Married,Bachelor,South,1563853
2280,Male,55,Divorced,Master,East,237551
2281,Female,54,Married,PhD,West,986212
2282,Male,47,Married,Bachelor,West,1728450
2283,Female,30,Single,Master,East,629562
2284,Female,50,Divorced,Bachelor,South,1408932
2285,Female,65,Divorced,PhD,East,1286903
2286,Female,40,Divorced,Master,North,1052667
2287,Male,49,Single,Master,West,1412768
2288,Male,49,Married,Master,West,1108285
2289,Male,43,Divorced,High School,West,510540
2290,Male,41,Married,High School,East,1324145
2291,Female,68,Divorced,Master,North,263456
2292,Female,63,Divorced,Bachelor,West,601884
2293,Male,30,Divorced,Bachelor,North,1618642
2294,Female,61,Divorced,Master,South,1269050
2295,Female,32,Single,PhD,South,1763289
2296,Female,50,Single,PhD,West,1227128
2297,Male,53,Married,PhD,South,1860918
2298,Male,38,Single,High School,East,1347949
2299,Male,34,Divorced,High School,South,1314973
2300,Female,42,Married,High School,East,855445
2301,Male,41,Married,High School,South,1157162
2302,Male,21,Married,Bachelor,North,752323
2303,Male,69,Divorced,Master,South,1068294
2304,Male,63,Divorced,Master,North,936124
2305,Male,35,Married,Master,East,1021841
2306,Male,56,Single,Bachelor,South,261617
2307,Female,67,Divorced,PhD,South,504965
2308,Female,42,Divorced,PhD,North,1096092
2309,Male,52,Single,High School,South,271556
2310,Male,66,Married,High School,East,1932293
2311,Female,53,Single,Bachelor,North,1001953
2312,Female,61,Divorced,Bachelor,East,651809
2313,Male,59,Married,PhD,West,214528
2314,Male,43,Married,Master,East,1515985
2315,Male,63,Single,Master,North,666173
2316,Male,22,Divorced,Bachelor,East,1984602
2317,Female,22,Divorced,Bachelor,South,1960777
2318,Male,58,Married,Bachelor,East,1261330
2319,Male,49,Divorced,High School,South,1631514
2320,Male,66,Married,Master,North,1550076
2321,Male,23,Married,Bachelor,South,1487029
