customer_id,credit_score,risk_segment
6668,720,Low
6669,362,High
6670,578,High
6671,732,Low
6672,385,High
6673,376,High
6674,705,Low
6675,668,Medium
6676,544,High
6677,847,Very Low
6678,693,Low
6679,419,High
6680,332,High
6681,678,Low
6682,330,High
6683,766,Very Low
6684,733,Low
6685,418,High
6686,377,High
6687,622,Medium
6688,461,High
6689,350,High
6690,766,Very Low
6691,517,High
6692,695,Low
6693,389,High
6694,429,High
6695,311,High
6696,680,Low
6697,331,High
6698,350,High
6699,679,Low
6700,657,Medium
6701,566,High
6702,807,Very Low
6703,747,Very Low
6704,762,Very Low
6705,353,High
6706,817,Very Low
6707,307,High
6708,593,Medium
6709,828,Very Low
6710,638,Medium
6711,680,Low
6712,686,Low
6713,724,Low
6714,652,Medium
6715,523,High
6716,753,Very Low
6717,617,Medium
6718,608,Medium
6719,648,Medium
6720,638,Medium
6721,650,Medium
6722,569,High
6723,668,Medium
6724,348,High
6725,833,Very Low
6726,302,High
6727,695,Low
6728,720,Low
6729,639,Medium
6730,741,Very Low
6731,615,Medium
6732,340,High
6733,515,High
6734,543,High
6735,401,High
6736,773,Very Low
6737,479,High
6738,479,High
6739,617,Medium
6740,369,High
6741,308,High
6742,753,Very Low
6743,444,High
6744,379,High
6745,472,High
6746,488,High
6747,500,High
6748,305,High
6749,764,Very Low
6750,501,High
6751,462,High
6752,346,High
6753,416,High
6754,574,High
6755,582,Medium
6756,438,High
6757,625,Medium
6758,486,High
6759,327,High
6760,788,Very Low
6761,728,Low
6762,579,High
6763,656,Medium
6764,747,Very Low
6765,634,Medium
6766,756,Very Low
6767,594,Medium
6768,421,High
6769,765,Very Low
6770,470,High
6771,800,Very Low
6772,725,Low
6773,421,High
6774,587,Medium
6775,373,High
6776,677,Low
6777,657,Medium
6778,376,High
6779,824,Very Low
6780,590,Medium
6781,429,High
6782,360,High
6783,724,Low
6784,777,Very Low
6785,815,Very Low
6786,771,Very Low
6787,313,High
6788,441,High
6789,786,Very Low
6790,340,High
6791,582,Medium
6792,640,Medium
6793,339,High
6794,334,High
6795,773,Very Low
6796,394,High
6797,310,High
6798,549,High
6799,689,Low
6800,680,Low
6801,320,High
6802,547,High
6803,711,Low
6804,778,Very Low
6805,758,Very Low
6806,550,High
6807,632,Medium
6808,662,Medium
6809,766,Very Low
6810,761,Very Low
6811,357,High
6812,436,High
6813,610,Medium
6814,600,Medium
6815,455,High
6816,455,High
6817,473,High
6818,581,Medium
6819,617,Medium
6820,495,High
6821,494,High
6822,717,Low
6823,631,Medium
6824,576,High
6825,701,Low
6826,335,High
6827,767,Very Low
6828,447,High
6829,779,Very Low
6830,522,High
6831,767,Very Low
6832,426,High
6833,558,High
6834,819,Very Low
6835,555,High
6836,706,Low
6837,812,Very Low
6838,301,High
6839,592,Medium
6840,393,High
6841,350,High
6842,471,High
6843,451,High
6844,459,High
6845,483,High
6846,491,High
6847,457,High
6848,465,High
6849,418,High
6850,708,Low
6851,344,High
6852,489,High
6853,434,High
6854,454,High
6855,529,High
6856,322,High
6857,459,High
6858,813,Very Low
6859,502,High
6860,488,High
6861,410,High
6862,681,Low
6863,565,High
6864,772,Very Low
6865,380,High
6866,456,High
6867,509,High
6868,537,High
6869,615,Medium
6870,316,High
6871,483,High
6872,794,Very Low
6873,767,Very Low
6874,452,High
6875,570,High
6876,378,High
6877,740,Low
6878,483,High
6879,848,Very Low
6880,364,High
6881,588,Medium
6882,430,High
6883,604,Medium
6884,448,High
6885,409,High
6886,404,High
6887,326,High
6888,687,Low
6889,414,High
6890,526,High
6891,428,High
6892,738,Low
6893,835,Very Low
6894,409,High
6895,833,Very Low
6896,450,High
6897,512,High
6898,819,Very Low
6899,379,High
6900,782,Very Low
6901,387,High
6902,389,High
6903,580,High
6904,808,Very Low
6905,401,High
6906,517,High
6907,555,High
6908,457,High
6909,493,High
6910,679,Low
6911,534,High
6912,352,High
6913,782,Very Low
6914,477,High
6915,355,High
6916,723,Low
6917,476,High
6918,587,Medium
6919,672,Low
6920,728,Low
6921,512,High
6922,763,Very Low
6923,626,Medium
6924,683,Low
6925,471,High
6926,468,High
6927,640,Medium
6928,494,High
6929,449,High
6930,700,Low
6931,541,High
6932,458,High
6933,350,High
6934,319,High
6935,475,High
6936,371,High
6937,629,Medium
6938,361,High
6939,478,High
6940,426,High
6941,397,High
6942,426,High
6943,704,Low
6944,808,Very Low
6945,442,High
6946,847,Very Low
6947,308,High
6948,614,Medium
6949,536,High
6950,637,Medium
6951,444,High
6952,815,Very Low
6953,824,Very Low
6954,598,Medium
6955,775,Very Low
6956,563,High
6957,703,Low
6958,422,High
6959,509,High
6960,498,High
6961,616,Medium
6962,780,Very Low
6963,478,High
6964,741,Very Low
6965,758,Very Low
6966,416,High
6967,713,Low
6968,792,Very Low
6969,639,Medium
6970,821,Very Low
6971,701,Low
6972,679,Low
6973,580,High
6974,779,Very Low
6975,461,High
6976,343,High
6977,545,High
6978,778,Very Low
6979,775,Very Low
6980,495,High
6981,470,High
6982,627,Medium
6983,413,High
6984,797,Very Low
6985,454,High
6986,463,High
6987,768,Very Low
6988,514,High
6989,368,High
6990,403,High
6991,620,Medium
6992,598,Medium
6993,373,High
6994,749,Very Low
6995,576,High
6996,744,Very Low
6997,440,High
6998,407,High
6999,801,Very Low
7000,327,High
7001,457,High
7002,381,High
7003,405,High
7004,510,High
7005,320,High
7006,645,Medium
7007,473,High
7008,516,High
7009,836,Very Low
7010,788,Very Low
7011,612,Medium
7012,461,High
7013,693,Low
7014,588,Medium
7015,493,High
7016,346,High
7017,329,High
7018,786,Very Low
7019,510,High
7020,768,Very Low
7021,614,Medium
7022,791,Very Low
7023,586,Medium
7024,576,High
7025,572,High
7026,734,Low
7027,707,Low
7028,528,High
7029,532,High
7030,571,High
7031,348,High
7032,725,Low
7033,695,Low
7034,589,Medium
7035,744,Very Low
7036,529,High
7037,384,High
7038,800,Very Low
7039,540,High
7040,529,High
7041,545,High
7042,400,High
7043,344,High
7044,373,High
7045,556,High
7046,402,High
7047,391,High
7048,536,High
7049,383,High
7050,831,Very Low
7051,322,High
7052,460,High
7053,307,High
7054,618,Medium
7055,431,High
7056,846,Very Low
7057,392,High
7058,611,Medium
7059,593,Medium
7060,728,Low
7061,741,Very Low
7062,391,High
7063,674,Low
7064,762,Very Low
7065,618,Medium
7066,786,Very Low
7067,527,High
7068,696,Low
7069,301,High
7070,710,Low
7071,404,High
7072,517,High
7073,574,High
7074,320,High
7075,613,Medium
7076,709,Low
7077,757,Very Low
7078,599,Medium
7079,326,High
7080,684,Low
7081,372,High
7082,330,High
7083,690,Low
7084,308,High
7085,498,High
7086,775,Very Low
7087,680,Low
7088,781,Very Low
7089,736,Low
7090,443,High
7091,707,Low
7092,629,Medium
7093,473,High
7094,532,High
7095,734,Low
7096,800,Very Low
7097,841,Very Low
7098,589,Medium
7099,574,High
7100,711,Low
7101,305,High
7102,444,High
7103,400,High
7104,463,High
7105,812,Very Low
7106,443,High
7107,751,Very Low
7108,346,High
7109,322,High
7110,494,High
7111,745,Very Low
7112,384,High
7113,643,Medium
7114,766,Very Low
7115,598,Medium
7116,670,Medium
7117,471,High
7118,531,High
7119,785,Very Low
7120,837,Very Low
7121,459,High
7122,342,High
7123,411,High
7124,757,Very Low
7125,757,Very Low
7126,540,High
7127,694,Low
7128,417,High
7129,761,Very Low
7130,778,Very Low
7131,436,High
7132,540,High
7133,426,High
7134,782,Very Low
7135,653,Medium
7136,534,High
7137,637,Medium
7138,713,Low
7139,430,High
7140,360,High
7141,790,Very Low
7142,558,High
7143,698,Low
7144,586,Medium
7145,498,High
7146,626,Medium
7147,391,High
7148,527,High
7149,409,High
7150,580,High
7151,849,Very Low
7152,384,High
7153,639,Medium
7154,497,High
7155,375,High
7156,472,High
7157,524,High
7158,318,High
7159,536,High
7160,725,Low
7161,392,High
7162,841,Very Low
7163,438,High
7164,639,Medium
7165,584,Medium
7166,781,Very Low
7167,532,High
7168,532,High
7169,338,High
7170,359,High
7171,525,High
7172,779,Very Low
7173,705,Low
7174,672,Low
7175,642,Medium
7176,706,Low
7177,574,High
7178,321,High
7179,684,Low
7180,325,High
7181,815,Very Low
7182,567,High
7183,391,High
7184,592,Medium
7185,686,Low
7186,429,High
7187,784,Very Low
7188,410,High
7189,727,Low
7190,533,High
7191,336,High
7192,404,High
7193,638,Medium
7194,489,High
7195,490,High
7196,355,High
7197,413,High
7198,325,High
7199,409,High
7200,750,Very Low
7201,452,High
7202,800,Very Low
7203,771,Very Low
7204,660,Medium
7205,836,Very Low
7206,492,High
7207,666,Medium
7208,462,High
7209,571,High
7210,843,Very Low
7211,538,High
7212,688,Low
7213,309,High
7214,627,Medium
7215,644,Medium
7216,695,Low
7217,389,High
7218,751,Very Low
7219,746,Very Low
7220,709,Low
7221,743,Very Low
7222,698,Low
7223,304,High
7224,395,High
7225,823,Very Low
7226,643,Medium
7227,788,Very Low
7228,507,High
7229,827,Very Low
7230,606,Medium
7231,843,Very Low
7232,527,High
7233,528,High
7234,686,Low
7235,670,Medium
7236,647,Medium
7237,323,High
7238,312,High
7239,816,Very Low
7240,477,High
7241,759,Very Low
7242,674,Low
7243,701,Low
7244,588,Medium
7245,485,High
7246,802,Very Low
7247,461,High
7248,757,Very Low
7249,330,High
7250,378,High
7251,582,Medium
7252,486,High
7253,838,Very Low
7254,674,Low
7255,684,Low
7256,375,High
7257,706,Low
7258,422,High
7259,767,Very Low
7260,490,High
7261,554,High
7262,511,High
7263,583,Medium
7264,579,High
7265,577,High
7266,769,Very Low
7267,467,High
7268,502,High
7269,395,High
7270,683,Low
7271,408,High
7272,637,Medium
7273,357,High
7274,497,High
7275,634,Medium
7276,796,Very Low
7277,617,Medium
7278,465,High
7279,680,Low
7280,643,Medium
7281,703,Low
7282,839,Very Low
7283,529,High
7284,805,Very Low
7285,500,High
7286,319,High
7287,406,High
7288,768,Very Low
7289,321,High
7290,504,High
7291,346,High
7292,324,High
7293,449,High
7294,616,Medium
7295,418,High
7296,447,High
7297,507,High
7298,319,High
7299,657,Medium
7300,336,High
7301,442,High
7302,436,High
7303,471,High
7304,695,Low
7305,538,High
7306,452,High
7307,501,High
7308,349,High
7309,438,High
7310,638,Medium
7311,578,High
7312,387,High
7313,644,Medium
7314,547,High
7315,821,Very Low
7316,541,High
7317,744,Very Low
7318,776,Very Low
7319,673,Low
7320,348,High
7321,631,Medium
7322,844,Very Low
7323,578,High
7324,480,High
7325,592,Medium
7326,520,High
7327,783,Very Low
7328,304,High
7329,774,Very Low
7330,769,Very Low
7331,504,High
7332,715,Low
7333,741,Very Low
7334,339,High
7335,656,Medium
7336,433,High
7337,390,High
7338,496,High
7339,548,High
7340,638,Medium
7341,605,Medium
7342,723,Low
7343,812,Very Low
7344,437,High
7345,604,Medium
7346,313,High
7347,345,High
7348,413,High
7349,446,High
7350,541,High
7351,828,Very Low
7352,509,High
7353,531,High
7354,669,Medium
7355,756,Very Low
7356,492,High
7357,369,High
7358,593,Medium
7359,444,High
7360,424,High
7361,675,Low
7362,445,High
7363,537,High
7364,434,High
7365,718,Low
7366,471,High
7367,594,Medium
7368,822,Very Low
7369,424,High
7370,565,High
7371,427,High
7372,653,Medium
7373,375,High
7374,692,Low
7375,657,Medium
7376,307,High
7377,320,High
7378,507,High
7379,396,High
7380,561,High
7381,358,High
7382,834,Very Low
7383,628,Medium
7384,758,Very Low
7385,695,Low
7386,484,High
7387,622,Medium
7388,673,Low
7389,515,High
7390,329,High
7391,554,High
7392,582,Medium
7393,776,Very Low
7394,679,Low
7395,841,Very Low
7396,482,High
7397,450,High
7398,592,Medium
7399,519,High
7400,734,Low
7401,648,Medium
7402,791,Very Low
7403,663,Medium
7404,792,Very Low
7405,592,Medium
7406,810,Very Low
7407,842,Very Low
7408,452,High
7409,756,Very Low
7410,452,High
7411,660,Medium
7412,585,Medium
7413,703,Low
7414,578,High
7415,426,High
7416,684,Low
7417,442,High
7418,320,High
7419,585,Medium
7420,554,High
7421,822,Very Low
7422,413,High
7423,517,High
7424,538,High
7425,844,Very Low
7426,781,Very Low
7427,364,High
7428,478,High
7429,762,Very Low
7430,714,Low
7431,678,Low
7432,611,Medium
7433,503,High
7434,754,Very Low
7435,344,High
7436,844,Very Low
7437,405,High
7438,802,Very Low
7439,593,Medium
7440,355,High
7441,750,Very Low
7442,607,Medium
7443,591,Medium
7444,675,Low
7445,775,Very Low
7446,832,Very Low
7447,677,Low
7448,803,Very Low
7449,599,Medium
7450,516,High
7451,407,High
7452,660,Medium
7453,653,Medium
7454,442,High
7455,723,Low
7456,474,High
7457,503,High
7458,799,Very Low
7459,607,Medium
7460,475,High
7461,400,High
7462,517,High
7463,651,Medium
7464,473,High
7465,445,High
7466,483,High
7467,716,Low
7468,444,High
7469,375,High
7470,685,Low
7471,453,High
7472,466,High
7473,746,Very Low
7474,700,Low
7475,415,High
7476,399,High
7477,333,High
7478,830,Very Low
7479,715,Low
7480,797,Very Low
7481,677,Low
7482,381,High
7483,788,Very Low
7484,621,Medium
7485,467,High
7486,451,High
7487,301,High
7488,642,Medium
7489,503,High
7490,307,High
7491,805,Very Low
7492,572,High
7493,588,Medium
7494,610,Medium
7495,502,High
7496,628,Medium
7497,397,High
7498,663,Medium
7499,790,Very Low
7500,378,High
7501,619,Medium
7502,387,High
7503,656,Medium
7504,668,Medium
7505,467,High
7506,485,High
7507,322,High
7508,650,Medium
7509,649,Medium
7510,818,Very Low
7511,742,Very Low
7512,408,High
7513,669,Medium
7514,785,Very Low
7515,411,High
7516,585,Medium
7517,693,Low
7518,397,High
7519,824,Very Low
7520,466,High
7521,747,Very Low
7522,580,High
7523,468,High
7524,525,High
7525,617,Medium
7526,339,High
7527,787,Very Low
7528,717,Low
7529,634,Medium
7530,814,Very Low
7531,735,Low
7532,550,High
7533,397,High
7534,624,Medium
7535,769,Very Low
7536,815,Very Low
7537,801,Very Low
7538,580,High
7539,551,High
7540,733,Low
7541,554,High
7542,706,Low
7543,708,Low
7544,625,Medium
7545,397,High
7546,448,High
7547,407,High
7548,649,Medium
7549,422,High
7550,611,Medium
7551,558,High
7552,704,Low
7553,510,High
7554,476,High
7555,681,Low
7556,586,Medium
7557,601,Medium
7558,600,Medium
7559,758,Very Low
7560,740,Low
7561,611,Medium
7562,465,High
7563,561,High
7564,800,Very Low
7565,410,High
7566,372,High
7567,464,High
7568,717,Low
7569,682,Low
7570,339,High
7571,547,High
7572,467,High
7573,349,High
7574,795,Very Low
7575,819,Very Low
7576,644,Medium
7577,565,High
7578,488,High
7579,630,Medium
7580,453,High
7581,445,High
7582,477,High
7583,446,High
7584,570,High
7585,315,High
7586,811,Very Low
7587,446,High
7588,754,Very Low
7589,702,Low
7590,643,Medium
7591,307,High
7592,349,High
7593,312,High
7594,501,High
7595,733,Low
7596,706,Low
7597,457,High
7598,784,Very Low
7599,846,Very Low
7600,692,Low
7601,667,Medium
7602,676,Low
7603,405,High
7604,670,Medium
7605,409,High
7606,593,Medium
7607,563,High
7608,630,Medium
7609,723,Low
7610,578,High
7611,523,High
7612,472,High
7613,428,High
7614,545,High
7615,820,Very Low
7616,595,Medium
7617,455,High
7618,651,Medium
7619,592,Medium
7620,754,Very Low
7621,573,High
7622,411,High
7623,751,Very Low
7624,376,High
7625,379,High
7626,377,High
7627,735,Low
7628,488,High
7629,334,High
7630,511,High
7631,582,Medium
7632,437,High
7633,784,Very Low
7634,504,High
7635,635,Medium
7636,752,Very Low
7637,785,Very Low
7638,736,Low
7639,721,Low
7640,437,High
7641,305,High
7642,512,High
7643,394,High
7644,584,Medium
7645,677,Low
7646,801,Very Low
7647,748,Very Low
7648,716,Low
7649,397,High
7650,434,High
7651,687,Low
7652,618,Medium
7653,496,High
7654,423,High
7655,628,Medium
7656,377,High
7657,573,High
7658,435,High
7659,772,Very Low
7660,623,Medium
7661,670,Medium
7662,453,High
7663,716,Low
7664,321,High
7665,555,High
7666,334,High
7667,483,High
7668,522,High
7669,425,High
7670,498,High
7671,428,High
7672,528,High
7673,521,High
7674,747,Very Low
7675,763,Very Low
7676,559,High
7677,806,Very Low
7678,316,High
7679,654,Medium
7680,717,Low
7681,739,Low
7682,822,Very Low
7683,595,Medium
7684,399,High
7685,589,Medium
7686,435,High
7687,546,High
7688,509,High
7689,617,Medium
7690,513,High
7691,498,High
7692,426,High
7693,681,Low
7694,312,High
7695,685,Low
7696,328,High
7697,787,Very Low
7698,637,Medium
7699,813,Very Low
7700,616,Medium
7701,627,Medium
7702,603,Medium
7703,701,Low
7704,605,Medium
7705,502,High
7706,454,High
7707,715,Low
7708,621,Medium
7709,521,High
7710,641,Medium
7711,451,High
7712,442,High
7713,667,Medium
7714,732,Low
7715,594,Medium
7716,386,High
7717,303,High
7718,740,Low
7719,826,Very Low
7720,470,High
7721,561,High
7722,641,Medium
7723,329,High
7724,385,High
7725,719,Low
7726,601,Medium
7727,684,Low
7728,544,High
7729,695,Low
7730,424,High
7731,309,High
7732,812,Very Low
7733,574,High
7734,671,Low
7735,482,High
7736,482,High
7737,513,High
7738,482,High
7739,757,Very Low
7740,792,Very Low
7741,764,Very Low
7742,381,High
7743,612,Medium
7744,516,High
7745,415,High
7746,709,Low
7747,578,High
7748,386,High
7749,392,High
7750,524,High
7751,614,Medium
7752,554,High
7753,573,High
7754,626,Medium
7755,523,High
7756,435,High
7757,741,Very Low
7758,661,Medium
7759,572,High
7760,716,Low
7761,487,High
7762,577,High
7763,331,High
7764,708,Low
7765,435,High
7766,362,High
7767,840,Very Low
7768,508,High
7769,339,High
7770,813,Very Low
7771,539,High
7772,842,Very Low
7773,533,High
7774,645,Medium
7775,692,Low
7776,309,High
7777,350,High
7778,471,High
7779,325,High
7780,502,High
7781,634,Medium
7782,767,Very Low
7783,329,High
7784,528,High
7785,422,High
7786,534,High
7787,742,Very Low
7788,383,High
7789,639,Medium
7790,799,Very Low
7791,496,High
7792,502,High
7793,429,High
7794,398,High
7795,329,High
7796,684,Low
7797,496,High
7798,363,High
7799,763,Very Low
7800,335,High
7801,380,High
7802,835,Very Low
7803,791,Very Low
7804,678,Low
7805,745,Very Low
7806,808,Very Low
7807,533,High
7808,464,High
7809,406,High
7810,753,Very Low
7811,566,High
7812,474,High
7813,631,Medium
7814,689,Low
7815,719,Low
7816,745,Very Low
7817,615,Medium
7818,634,Medium
7819,627,Medium
7820,643,Medium
7821,458,High
7822,359,High
7823,696,Low
7824,779,Very Low
7825,848,Very Low
7826,550,High
7827,360,High
7828,701,Low
7829,609,Medium
7830,677,Low
7831,586,Medium
7832,639,Medium
7833,509,High
7834,651,Medium
7835,361,High
7836,378,High
7837,562,High
7838,458,High
7839,554,High
7840,339,High
7841,638,Medium
7842,379,High
7843,492,High
7844,324,High
7845,594,Medium
7846,459,High
7847,493,High
7848,815,Very Low
7849,578,High
7850,589,Medium
7851,485,High
7852,628,Medium
7853,574,High
7854,834,Very Low
7855,824,Very Low
7856,776,Very Low
7857,627,Medium
7858,665,Medium
7859,304,High
7860,774,Very Low
7861,722,Low
7862,675,Low
7863,449,High
7864,705,Low
7865,745,Very Low
7866,735,Low
7867,722,Low
7868,416,High
7869,424,High
7870,739,Low
7871,695,Low
7872,651,Medium
7873,688,Low
7874,801,Very Low
7875,734,Low
7876,535,High
7877,815,Very Low
7878,658,Medium
7879,483,High
7880,574,High
7881,504,High
7882,345,High
7883,488,High
7884,344,High
7885,729,Low
7886,316,High
7887,698,Low
7888,628,Medium
7889,349,High
7890,674,Low
7891,512,High
7892,334,High
7893,358,High
7894,823,Very Low
7895,839,Very Low
7896,675,Low
7897,427,High
7898,798,Very Low
7899,519,High
7900,492,High
7901,351,High
7902,817,Very Low
7903,464,High
7904,562,High
7905,684,Low
7906,475,High
7907,734,Low
7908,535,High
7909,441,High
7910,634,Medium
7911,724,Low
7912,541,High
7913,406,High
7914,745,Very Low
7915,612,Medium
7916,441,High
7917,374,High
7918,730,Low
7919,488,High
7920,639,Medium
7921,526,High
7922,582,Medium
7923,743,Very Low
7924,753,Very Low
7925,728,Low
7926,556,High
7927,593,Medium
7928,700,Low
7929,655,Medium
7930,721,Low
7931,428,High
7932,801,Very Low
7933,760,Very Low
7934,306,High
7935,662,Medium
7936,343,High
7937,824,Very Low
7938,831,Very Low
7939,304,High
7940,411,High
7941,708,Low
7942,739,Low
7943,769,Very Low
